company,ltp,market cap(in cr),listing open,listing close,issue type,listing date,issue size (in Cr),issue price (in rupee),qib subscription,hni subscription,retail subscription,total subscription,listing gain %,current gain %,lot size,sector,industry,minimum_investment_rupee,subscription_status,min_price_range,max_price_range,no_of_share,change_in_cffoa,change_in_ebitda,change_in_eps,change_in_net_profit,change_in_npm_percent,change_in_roce_percent,change_in_roe_percent,change_in_debt_to_equity_ratio,CAGR
Equitas Small Finance Bank,22.950558319371325,-3770.147886512874,-73.05393768419746,119.24181738379673,SME,2020-01-13,2227.494878992551,93.97094965748431,33.5949457924257,-23.144276923213365,-3.533718586471334,23.33576897741929,72.66884209837693,325.2884183120116,-287,FOOD BEVERAGES & TOBACCO,OTHER ELECTRICAL EQUIPMENT/PRODUCTS,137083,Oversubscribed,20.22210479821006,81.73283005236199,37.643015019332346,-587.3580582734946,45592.21040845528,-19562.462739710903,-373.0496625179136,61424.95919673342,169.39493439293898,91.23256138888539,-58.77972082284552,-33.33615915547565
CarTrade Tech,1086.0606633100863,24733.147197179365,-3.636031482734154,132.77421578037962,SME,2023-01-30,69.93419432899519,411.4475046331096,122.70672820183206,184.39483903634942,27.3721420743,66.33294081436263,-31.17485588537029,2898.541488241878,4197,PHARMACEUTICALS & BIOTECHNOLOGY,CAPITAL MARKETS,147097,Oversubscribed,72.54014899092103,61.21643246352101,56.97279292482169,161.2437851277402,26984.81521866036,-16472.27012344248,140.32246720493816,43726.315587649435,-3.353309773975411,232.42626348093367,116.20743185018992,123.61823732953668
Sansera Engineering,52.04687245920582,3461.077751708748,71.03636745663133,180.29412927793862,SME,2020-08-28,35.6216067524995,98.30568207948028,43.11929223415619,-20.525046670236982,-5.4210167617595495,26.399447987059016,57.88628013539294,295.88702342403883,3257,COMMERCIAL SERVICES & SUPPLIES,TEXTILES,134997,Oversubscribed,619.3632185520173,307.7585485713254,-13.064412749552233,35.689130599959235,20596.333691240343,-64451.46061295441,-472.29860836402634,37421.350734921616,74.70143869382068,1150.1940773284007,126.30468695173661,31.92803800780925
Life Insurance Corp,-184.14392996564624,1164.3693439555982,43.75212452893653,167.08755905886824,SME,2020-06-30,-11.50691251331872,46.84429942834379,1.4787290561081896,-11.12369911944496,-37.26272421982441,29.72766090083478,-17.19307601918045,267.44665211645287,-379,TEXTILES APPARELS & ACCESSORIES,CONSTRUCTION & ENGINEERING,120013,Oversubscribed,64.49553335030767,126.09484373156721,50.17797600655179,211.8520290506969,48485.522345394966,-60003.82045002306,-37.31106310798906,38804.802217457094,53.86829372759311,749.8401791934358,58.45975005148566,8.229600855224696
SK Intl Export,765.0455605325183,147.9824329624986,184.52277051081637,178.56966763801302,SME,2019-08-20,-32.902266657252554,294.4552279032965,102.23704477437118,-8.698279768249478,-11.304192368130868,258.7654516529212,27.157842204797742,1004.751261259444,-50,RETAILING,OTHER FOOD & BEVERAGES,15806,Oversubscribed,31.192097597883976,64.48786856974866,14.003203508480123,-237.16396386869286,34182.65784883182,1937.9992795345981,-134.78414717307282,49383.09343696408,85.10755479601221,1134.8328820912188,857.3186984441909,102.81056852479296
Newjaisa Tech,-180.77298056346837,77613.3039526297,95.18449501546792,43.04011850546006,SME,2020-09-21,850.4459072169525,111.90558703285238,44.08476124431528,89.97619973422022,4.67384851193264,315.7714988078832,23.535875175019218,34.495554877398334,2633,DIVERSIFIED CONSUMER SERVICES,OIL MARKETING & DISTRIBUTION,131789,Oversubscribed,5.079022836715815,365.8468656153045,47.22744556688066,-405.9143774656918,42416.87922590219,-28816.91460329645,-111.30246784393783,26170.041599112497,-3.076608768639602,665.2508671172226,-124.56757566637674,-20.4867501131398
Graphisads,413.5414125599271,937.8938070638748,127.2220053843343,1354.3616764371993,SME,2023-09-11,693.6189084115274,513.4133775719149,40.053520063370385,29.288755478104335,-9.259431242669086,21.905219687678414,-6.823736040832065,741.3498979246776,4835,CONSUMER DURABLES,POWER - ELECTRIC UTILITIES,15546,Undersubscribed,74.00595262096566,258.6066624585268,274.28776148197005,-189.0342301183249,13394.489202315353,-9303.817898714791,-644.098288514973,6000.507658189278,169.51303395670328,504.285904903282,-25.59561320482024,22.693845499254074
Anupam Rasayan,77.5222693489211,3057.834931174152,77.58035971257273,209.0830382251081,SME,2022-07-06,70.30116850227758,299.38388478157884,40.328603978465665,-27.788180130849437,-15.560398432543971,123.27787412520578,-11.718174500206729,295.73125204014417,9052,COMMERCIAL SERVICES & SUPPLIES,AUTO PARTS & EQUIPMENT,154941,Oversubscribed,17.29255446727519,22.044015910347987,108.63700506629215,-131.66249089480203,40140.058877534575,-59461.82613812807,-763.8559097548894,56159.91520195111,160.53891721948122,1315.1190812520006,80.48975342608685,4.757633816393049
Nanavati Ventures,-207.25532588752213,-640.9304862319439,52.38877601448323,189.03440430453492,SME,2023-09-21,701.1756214551953,830.4405121581137,168.3741270691425,246.72841423181376,-1.148162461889175,101.99648383063399,-4.337293345984939,383.60843945251673,1450,SOFTWARE & SERVICES,HEALTHCARE FACILITIES,27260,Oversubscribed,-34.94984588370301,101.95330938758272,15.71689487455911,532.1766460227944,44215.461482293336,-62911.16975600315,-553.345671566994,62126.37451303912,109.48946181802819,473.27348840877266,49.21410553281226,-36.16846702184763
Samor Reality,-82.9265123910305,2568.568634359229,457.48375920963514,551.597867995929,SME,2022-12-15,31.73472897444424,815.5645631958255,100.05043452005356,52.09703407266221,-6.530282500800741,121.33967780259462,-20.319321003624633,480.55755688956424,453,SOFTWARE & SERVICES,PHARMACEUTICALS,12024,Oversubscribed,313.3215979681751,477.05098908689035,-36.731571259402095,256.75274731092816,46764.41278902363,-51942.95332817899,-310.8565981994863,20248.789483277593,68.25534015823501,1110.048659515199,-52.92352174222793,-16.703099089789468
Sangani Hospitals,-109.40504322092487,8133.2092718266795,250.32596660648744,72.01321228159024,SME,2020-04-21,94.45840546148841,139.9286620872075,38.873827207227215,-0.5862134509576862,24.055158659844814,88.33595680841802,-13.982196353558866,337.2876719953658,11014,CONSUMER DURABLES,ADVERTISING & MEDIA,150583,Oversubscribed,68.71575394198196,54.761068274103586,44.669586842004534,-89.53026908013601,68138.81495638739,-50588.771023986534,-512.893000592992,53864.22912934506,209.50810714681543,729.399194554901,-124.30277467526753,-16.54979177621626
Swaraj Suiting,589.4458626079754,-1356.2861338338305,394.6423805653769,444.7825128251861,SME,2020-03-16,109.0860830867872,106.81372944592826,35.973653133146215,734.4041568480293,9.315657074357988,22.280278802254664,-16.169003252212654,72.24786898779232,9279,AUTOMOBILES & AUTO COMPONENTS,IRON & STEEL PRODUCTS,22724,Oversubscribed,159.41346270821597,84.26753928745433,135.77255771838293,326.1978605213399,34340.70845398179,-116.96798149358742,-252.57108584818207,14049.183251361646,-9.891576638798796,1108.8325680500323,-100.02858174790217,258.66132509508526
Maagh Advertising,-139.06802936582187,3279.4814124072327,3.1796631641108917,1244.634093114099,SME,2021-03-25,111.39273079265853,828.8260962444167,44.47559846837935,-5.233926868909392,9.971201014120837,19.334113675852343,-15.64357958612963,350.1228415334593,-192,GENERAL INDUSTRIALS,WASTE MANAGEMENT,132678,Oversubscribed,400.5094587009555,91.73559437550176,-4.349297258654616,-347.8978567295458,54862.86072677608,-30014.817063461935,-702.9859691861228,-6720.169240531134,50.42169057664641,1445.5639086025558,34.03816944728126,-28.996801996924518
Krishival Foods,-77.96464150662409,-10.130137094461702,368.6858184863627,199.88762216423333,SME,2022-06-27,16.752146921674743,135.70516792375525,40.56393206368995,-16.259886565562773,-13.736556648464612,34.99833596722896,-34.759761348696046,143.5232673394507,2621,CEMENT AND CONSTRUCTION,INTERNET & CATALOGUE RETAIL,158536,Oversubscribed,16.476674062352956,88.75242929522341,-27.56650916787781,483.38343026188306,54648.832011866834,-47008.1656856043,-283.40869004027456,60630.60651334107,86.7644137744281,460.244461412795,107.69809973979531,-50.834632367221715
Vishnu Prakash R Punglia,95.43222031259154,17179.56864319647,86.78617378706195,529.9992849484145,SME,2022-09-16,-46.577892100118774,129.62656393922438,104.09717831246142,-21.767599776406303,6.055775665103468,13.434438101770521,-17.573700740640366,258.09087561418073,8051,SOFTWARE & SERVICES,AGROCHEMICALS,122861,Oversubscribed,43.96223208097299,57.09621366226918,-17.059587401225407,291.5934718654129,39098.59453020145,-40429.26428378414,-719.766045099945,39012.04804737045,81.12257975984369,947.9439608817353,59.20244741411249,-42.9769044815116
Adishakti Loha & Ispat,-214.78295178155167,1642.87417830003,-0.20174900754591363,171.45856722130512,MainBoard,2021-03-24,76.34866487800848,787.0685923150517,150.89372785113082,1.8031072915148059,191.92941251590628,26.108009381233412,43.047262864599006,164.3616394145421,300,CHEMICALS & PETROCHEMICALS,IT NETWORKING EQUIPMENT,145173,Oversubscribed,121.24219661937806,93.89443087979413,27.072915972543314,-61.95930738494982,2699.256451998868,-14942.873676117544,-228.7852534470938,38026.14393249886,131.75731667247982,1275.096153605073,104.43896601449913,-7.437506134453061
Transvoy Logistics,1178.995070310771,1245.410763382432,202.21682363298368,606.4047038275021,MainBoard,2021-12-07,93.60336390598893,99.0361698055694,1.5944894960196816,293.5699092861643,-20.697170019092184,34.47605522558318,-18.935106271264686,854.1554953507408,3605,BANKING AND FINANCE,SPECIALTY CHEMICALS,30316,Oversubscribed,134.519715667125,28.870404401015875,52.88273057146574,-410.3233755198417,36748.00445601983,-43628.254676488104,-215.5655565298586,47464.39293667392,30.85222327283755,1040.2867678564683,-35.04174874936281,0.08282754509025647
Baba Food Processing,622.865697555565,107.80445120600342,192.95171234596384,534.4624683958793,MainBoard,2020-10-12,2116.093039580513,83.23057918838639,16.32052776629862,14.081480100833721,13.345192398720577,5.6180599847304205,64.40216731118372,707.3915190823233,1437,UTILITIES,PACKAGED FOODS,6674,Oversubscribed,123.67091604879494,155.23450568823816,136.326604214405,200.69182557408251,11941.84071274167,-21492.652298199097,86.95336456042989,12631.541725901734,195.5179289550347,-270.81498106714344,646.9798803136479,-3.9721688151526777
Knowledge Marine Engg,56.32319205011823,1266.4196359914483,163.55195766517517,87.54630683382015,SME,2021-12-14,231.90663902601293,776.4425106235258,109.38420602320359,-33.10546965061494,0.33489255881168845,58.07190842929816,42.70127459992331,95.05637497252042,685,CONSUMER DURABLES,HEAVY ELECTRICAL EQUIPMENT,133141,Oversubscribed,249.55891664227158,370.3109746851182,151.64855101714613,-437.7001160033541,14393.5370410471,20508.14234686778,-260.69102279297493,-12373.485533512665,-86.84215994614956,1053.3283233323298,903.8145682663428,69.93720957417247
Flair Writing,-92.94145524747269,1835.578272336345,125.85117361623627,192.46603722825034,SME,2021-03-05,23.082130231206637,76.63925702390378,2.4791135657690972,-14.183589193672447,-2.172430910067101,27.237650715406062,0.09601107029445544,10052.94889922133,680,COMMERCIAL SERVICES & SUPPLIES,HOTELS,125184,Oversubscribed,110.74815328293616,140.31372479765972,510.2140296062213,-142.31361573875287,54414.73924571556,-57106.13852072833,15.31138771117358,51712.17648448858,113.95539243772481,866.2405569109286,117.62101725399367,-4.5060467227787955
Krishival Foods,-159.57155966257216,1352.3946376913195,104.33384624031939,328.3687096474832,SME,2022-02-16,64.04656035141215,81.5735972938627,207.18727809160458,25.245385672912022,-16.839568793669578,10.78392074962473,14.645320570007627,276.20176435005664,2335,TRANSPORTATION,AGROCHEMICALS,26857,Oversubscribed,356.8075745196116,144.50288765695046,2.679723669684016,-364.28802897377994,22870.21082535935,-39841.032906340304,-238.96264782260909,49284.85967418838,63.10771294001041,795.0472923463059,82.35933263355176,-13.311758384707248
Vertexplus Tech,-92.1990853296134,4779.827340114449,365.7140990607385,1254.3488928697961,MainBoard,2023-03-20,43.111822219739956,322.8311291477663,11.993255895910615,-1.5196382082811946,-15.84563891803297,128.3373027742091,-0.30423115059918615,1001.1811749755982,507,CHEMICALS & PETROCHEMICALS,CONSTRUCTION & ENGINEERING,138632,Oversubscribed,23.6094426697694,48.801353690041296,51.96095784180277,-9632.489870730262,36480.1947750113,5143.239389966286,-476.82023676474194,61398.10619232044,42.07215343198346,1033.4419074744358,-71.02949295149367,-19.447294742509676
Affle,-101.58902909757383,1272.639959633297,26.93173683925601,182.45298352477982,SME,2021-10-13,33.72726075242958,168.0206865326055,39.8999337478777,-54.32439108917052,61.2609880871463,10.062289370081613,2.7098387981358645,256.3786414685961,1261,DIVERSIFIED CONSUMER SERVICES,SPECIALTY RETAIL,31905,Oversubscribed,60.02845388200025,77.55382800019551,27.148467300544972,-130.15657802102123,34525.07915182314,-33771.855876874026,-535.5219450421895,62894.31478535515,326.71563475721973,1257.4623063269664,72.64005496881293,-66.43620552938064
Avalon Technologies,-185.6768711366518,2534.664731280426,363.1050718540257,391.06096803676735,SME,2022-08-11,-8.349946096419107,1058.8038175679658,241.63412399724726,-22.195447252563845,-10.642735591201122,103.7634902630432,-10.2213101840244,8248.117550201317,707,TEXTILES APPARELS & ACCESSORIES,TEA & COFFEE,133724,Oversubscribed,178.86516199900063,44.00422781249746,-21.034094523261842,211.09663863515877,35273.85339072059,-55539.18665096393,-386.0472584123932,67784.86371962982,3.261992016533675,189.52801417568446,0.28926929304887494,-18.42587880820745
Pramara Promotions,13.419934850904752,3281.0634368413093,330.8479743496573,174.87357810406883,SME,2022-12-30,1044.9243128189396,72.7328912769477,41.56804809373777,94.45889743665178,-9.276704760990862,21.916284489301372,-0.06461235681387878,227.97155862840313,2459,TELECOMMUNICATIONS EQUIPMENT,SPECIALTY RETAIL,115227,Oversubscribed,206.3473166352057,246.5258121714341,19.961220386336464,321.55778876190595,22915.62302412229,-15143.41655152686,-289.94694280266054,45317.45117452263,396.66365922185724,185.292736683474,46.106682012788895,-20.434101483425735
B-Right Realestate,-199.0887944281415,2561.5629485876066,10.24830898230232,1214.0752182986944,MainBoard,2023-09-05,136.40494651054485,164.17532903884623,36.940337358693476,-30.163483697236554,-19.95659690452228,786.6022324032033,16.824388875913193,240.92186407048231,448,BANKING AND FINANCE,HOTELS,159903,Oversubscribed,27.46678558813683,1305.9340668244874,-26.77986749241122,-99.6898502221039,25178.690120171625,-48709.10544529695,-321.4208960114649,64999.46511006855,-271.065237801754,399.00541752408697,120.28166528937848,-66.11300998709038
SM Auto Stamping,-170.4234487738804,3369.382855124095,60.24180487748187,232.3694200900623,SME,2023-02-17,144.4289258238624,187.37222373663562,178.9176753846562,-107.06553530188705,-14.28734786115607,28.0847200217462,-10.635744553189387,715.9772698911643,-642,TEXTILES APPARELS & ACCESSORIES,ELECTRONIC COMPONENTS,151793,Oversubscribed,416.19406401123723,141.76155342321672,35.688493227140796,361.50277222906243,54047.21164071522,-43418.43204358605,-546.0287237244953,72764.0553954149,-269.8583762687921,1519.4322996639542,51.12685072163324,-29.90165578741854
Rishabh Instruments,-87.50544273905236,8777.469532015286,4.451993305550303,126.11660706965213,SME,2023-12-05,211.52488318509424,152.17406285576712,36.43141847681996,61.50120940047882,-13.493531308830887,13.36682225752056,-3.036011198770633,139.99204045572873,2628,CHEMICALS & PETROCHEMICALS,ASSET MANAGEMENT COS.,151832,Oversubscribed,52.0294037454959,841.2479836412804,83.39521048777756,-379.54321297759486,24047.213611182782,2655.803442369297,-150.9440639593978,48298.524241629326,-118.6281921495335,1214.6277888541695,51.997352598743724,-46.610315070805804
Aatmaj Healthcare,19.15547184388737,-2029.5782018649218,72.6532382999448,188.26573147899575,SME,2023-10-04,1500.1355012931813,280.0272405399855,33.47961226038932,411.4383751461927,-14.54236444097151,135.9120609610259,29.59421078785741,213.74559594139646,2205,HOTELS RESTAURANTS & TOURISM,AUTO PARTS & EQUIPMENT,138556,Oversubscribed,1042.9386770302326,122.16243868910321,34.21973214538298,-714.6902456936592,36003.69751440824,-45356.96953329592,-295.03795545698006,33354.27770359219,221.70876669171716,1158.5577020922633,128.72017646134918,11.262863451534237
Rail Vikas Nigam,-103.1172541667096,3431.394199793802,54.48743966099227,48.041403068366954,SME,2022-05-09,175.3236235632299,170.49540363412666,40.967243780359745,-17.744044863210362,-22.925328445917238,36.9808287136583,-18.51073619524183,280.54243821871904,655,FOOD BEVERAGES & TOBACCO,FINANCE (INCLUDING NBFCS),158464,Oversubscribed,61.232016287968385,131.5911105023066,28.133123814855217,-45.241387917309645,30664.98521793756,-52268.43023330166,-506.947874804829,64284.6882211007,238.99956127536038,640.5667776469658,90.8355143772539,6.662131725241208
