,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,TTM,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
3425,IRM Energy,RoA Ann. %,-46.4%,-14.6%,,3.56%,6.60%,7.96%,23.07%,9.99%,7.82%,6.26%,,,,
3426,IRM Energy,ROE Ann. %,-55.1%,-30%,,4.75%,9.19%,18.22%,52.53%,29.80%,28.21%,33.69%,,,,
3427,IRM Energy,ROCE Ann. %,-37.4%,-12%,,9.00%,12.96%,14.08%,36.61%,20.24%,17.10%,11.60%,,,,
3428,IRM Energy,Profitability Ratio,,,,,,,,,,,,,,
3429,IRM Energy,Liquidity Ratio,,,,,,,,,,,,,,
3430,IRM Energy,Valuation Ratio,,,,,,,,,,,,,,
3431,IRM Energy,Total Debt to Total Equity Ann.,-50%,-44.5%,,0.1,0.2,0.9,0.8,1.4,1.9,3.5,,,,
3432,Arvind and Company,BVSH Ann.,-80%,,,45.3,22.9,"9,140.5","5,669.2","4,676.1",,,,,,
3433,Arvind and Company,RoA Ann. %,22.5%,,,9.88%,11.75%,10.26%,5.38%,4.10%,,,,,,
3434,Arvind and Company,ROE Ann. %,-10.7%,,,12.58%,18.90%,37.97%,17.68%,5.07%,,,,,,
3435,Arvind and Company,ROCE Ann. %,0.1%,,,15.25%,22.86%,28.21%,15.22%,3.13%,,,,,,
3436,Arvind and Company,Profitability Ratio,,,,,,,,,,,,,,
3437,Arvind and Company,Liquidity Ratio,,,,,,,,,,,,,,
3438,Arvind and Company,Valuation Ratio,,,,,,,,,,,,,,
3439,Arvind and Company,Total Debt to Total Equity Ann.,-64.3%,,,0.1,0.4,2.4,2.2,0.2,,,,,,
3440,Committed Cargo Care,BVSH Ann.,31.4%,24.2%,,70.6,53.6,38.1,31.1,27,23.9,21.9,18.7,198.2,,
3441,Committed Cargo Care,RoA Ann. %,-2.1%,8.5%,,8.75%,5.91%,13.27%,9.32%,7.64%,5.81%,9.47%,6.26%,10.07%,,
3442,Committed Cargo Care,ROE Ann. %,-8%,4.1%,,10.22%,7.11%,18.48%,13.12%,11.36%,8.34%,14.89%,11.46%,16.50%,,
3443,Committed Cargo Care,ROCE Ann. %,-7.3%,2%,,13.89%,9.68%,24.20%,17.42%,15.39%,12.60%,23.51%,25.48%,30.26%,,
3444,Committed Cargo Care,Profitability Ratio,,,,,,,,,,,,,,
3445,Committed Cargo Care,Liquidity Ratio,,,,,,,,,,,,,,
3446,Committed Cargo Care,Valuation Ratio,,,,,,,,,,,,,,
3447,Committed Cargo Care,Total Debt to Total Equity Ann.,-,-,,0,,0,0,0,0,0.1,0.2,0.1,,
3448,Plada Infotech,BVSH Ann.,-52.9%,-64%,,27.1,25.6,37.6,258.6,"5,204","4,480.5","3,227",,,,
3449,Plada Infotech,RoA Ann. %,2.2%,-1.6%,,4.30%,6.78%,8.32%,4.03%,2.63%,4.66%,5.22%,,,,
3450,Plada Infotech,ROE Ann. %,-27.4%,-21.9%,,8.11%,12.09%,31.10%,21.16%,13.90%,27.97%,26.87%,,,,
3451,Plada Infotech,ROCE Ann. %,-16.5%,-5%,,12.61%,15.19%,25.64%,21.67%,13.81%,16.30%,26.32%,,,,
3452,Plada Infotech,Profitability Ratio,,,,,,,,,,,,,,
3453,Plada Infotech,Liquidity Ratio,,,,,,,,,,,,,,
3454,Plada Infotech,Valuation Ratio,,,,,,,,,,,,,,
3455,Plada Infotech,Total Debt to Total Equity Ann.,-41%,-30.4%,,0.7,0.7,2.2,3.4,3.7,4.3,2.5,,,,
3456,Plaza Wires,BVSH Ann.,23.3%,,,27.9,27.3,17.4,14.9,103.4,,,,,,
3457,Plaza Wires,RoA Ann. %,-32.4%,,,1.76%,2.12%,6.69%,5.71%,4.27%,,,,,,
3458,Plaza Wires,ROE Ann. %,-43.6%,,,2.35%,3.07%,14.14%,13.08%,10.75%,,,,,,
3459,Plaza Wires,ROCE Ann. %,-38.2%,,,5.41%,7.69%,23.99%,22.97%,19.80%,,,,,,
3460,Plaza Wires,Profitability Ratio,,,,,,,,,,,,,,
3461,Plaza Wires,Liquidity Ratio,,,,,,,,,,,,,,
3462,Plaza Wires,Valuation Ratio,,,,,,,,,,,,,,
3463,Plaza Wires,Total Debt to Total Equity Ann.,-39.4%,,,0.2,0.4,0.8,0.9,1.1,,,,,,
3464,Vivaa Tradecom,BVSH Ann.,-77.7%,,,55.4,53.4,51.1,"4,991.3","4,800.8",,,,,,
3465,Vivaa Tradecom,RoA Ann. %,22.6%,,,0.83%,1.11%,0.51%,0.45%,-0.06%,,,,,,
3466,Vivaa Tradecom,ROE Ann. %,-3%,,,3.48%,3.33%,2.10%,3.81%,-0.57%,,,,,,
3467,Vivaa Tradecom,ROCE Ann. %,-19.7%,,,4.18%,3.76%,6.13%,8.07%,7.14%,,,,,,
3468,Vivaa Tradecom,Profitability Ratio,,,,,,,,,,,,,,
3469,Vivaa Tradecom,Liquidity Ratio,,,,,,,,,,,,,,
3470,Vivaa Tradecom,Valuation Ratio,,,,,,,,,,,,,,
3471,Vivaa Tradecom,Total Debt to Total Equity Ann.,-41.5%,,,0.2,0.2,0.4,1,1.2,,,,,,
3472,Sharp Chucks & Machines,BVSH Ann.,10.7%,,,65.6,56.9,53.5,48.3,43.7,,,,,,
3473,Sharp Chucks & Machines,RoA Ann. %,8.6%,,,3.15%,3.09%,2.81%,2.46%,2.47%,,,,,,
3474,Sharp Chucks & Machines,ROE Ann. %,1.5%,,,10.02%,9.97%,9.67%,9.57%,7.74%,,,,,,
3475,Sharp Chucks & Machines,ROCE Ann. %,16.7%,,,20.20%,19.89%,15.84%,12.70%,15.01%,,,,,,
3476,Sharp Chucks & Machines,Profitability Ratio,,,,,,,,,,,,,,
3477,Sharp Chucks & Machines,Liquidity Ratio,,,,,,,,,,,,,,
3478,Sharp Chucks & Machines,Valuation Ratio,,,,,,,,,,,,,,
3479,Sharp Chucks & Machines,Total Debt to Total Equity Ann.,-12%,,,1.5,1.4,1.7,2.2,1.5,,,,,,
3480,Karnika Industries,BVSH Ann.,78.9%,,,57.3,42.8,19.7,10,10,,,,,,
3481,Karnika Industries,RoA Ann. %,15%,,,11.66%,8.43%,8.36%,7.66%,2.67%,,,,,,
3482,Karnika Industries,ROE Ann. %,1.3%,,,25.38%,19.02%,45.63%,24.39%,21.58%,,,,,,
3483,Karnika Industries,ROCE Ann. %,-8%,,,39.49%,33.50%,89.84%,50.70%,49.70%,,,,,,
3484,Karnika Industries,Profitability Ratio,,,,,,,,,,,,,,
3485,Karnika Industries,Liquidity Ratio,,,,,,,,,,,,,,
3486,Karnika Industries,Valuation Ratio,,,,,,,,,,,,,,
3487,Karnika Industries,Total Debt to Total Equity Ann.,-9.1%,,,0.9,1,2.9,1.2,4.2,,,,,,
3488,Sunita Tools,BVSH Ann.,-,-,,75.1,45.6,7.5,-126.2,-178.4,-201,-228.3,,,,
3489,Sunita Tools,RoA Ann. %,9.9%,19.1%,,8.72%,12.60%,13.30%,6.57%,3.00%,3.64%,5.86%,,,,
3490,Sunita Tools,ROE Ann. %,-,-,,11.12%,18.92%,105.30%,-41.32%,-12.69%,-13.55%,-12.64%,,,,
3491,Sunita Tools,ROCE Ann. %,-9.2%,-19.1%,,15.41%,24.19%,37.98%,20.61%,17.46%,44.34%,51.46%,,,,
3492,Sunita Tools,Profitability Ratio,,,,,,,,,,,,,,
3493,Sunita Tools,Liquidity Ratio,,,,,,,,,,,,,,
3494,Sunita Tools,Valuation Ratio,,,,,,,,,,,,,,
3495,Sunita Tools,Total Debt to Total Equity Ann.,-,-,,0.1,0.3,5.2,-5.5,-4.2,-4.1,-2.3,,,,
3496,Goyal Salt,BVSH Ann.,-19.1%,-10%,,31,23.6,14.9,58.6,56.2,52.6,,,,,
3497,Goyal Salt,RoA Ann. %,92.4%,66.9%,,16.32%,18.67%,11.78%,2.29%,2.48%,1.26%,,,,,
3498,Goyal Salt,ROE Ann. %,64.5%,61.1%,,23.86%,22.37%,21.86%,5.36%,6.07%,2.20%,,,,,
3499,Goyal Salt,ROCE Ann. %,17.1%,13.7%,,25.37%,29.94%,36.21%,15.78%,16.44%,13.38%,,,,,
3500,Goyal Salt,Profitability Ratio,,,,,,,,,,,,,,
3501,Goyal Salt,Liquidity Ratio,,,,,,,,,,,,,,
3502,Goyal Salt,Valuation Ratio,,,,,,,,,,,,,,
3503,Goyal Salt,Total Debt to Total Equity Ann.,-23.7%,-7.8%,,0.4,0.1,0.6,0.9,1.2,0.6,,,,,
3504,Oneclick Logistics,BVSH Ann.,,,,38.6,32.9,203.5,,,,,,,,
3505,Oneclick Logistics,RoA Ann. %,,,,10.89%,3.81%,2.14%,,,,,,,,
3506,Oneclick Logistics,ROE Ann. %,,,,15.24%,5.52%,95.08%,,,,,,,,
3507,Oneclick Logistics,ROCE Ann. %,,,,21.01%,7.36%,7.75%,,,,,,,,
3508,Oneclick Logistics,Profitability Ratio,,,,,,,,,,,,,,
3509,Oneclick Logistics,Liquidity Ratio,,,,,,,,,,,,,,
3510,Oneclick Logistics,Valuation Ratio,,,,,,,,,,,,,,
3511,Oneclick Logistics,Total Debt to Total Equity Ann.,,,,0.1,0.2,9.4,,,,,,,,
3512,Canarys Automations,BVSH Ann.,35.7%,-12.7%,,13.5,12.6,9.9,5.4,36.9,26.6,21.6,15.7,,,
3513,Canarys Automations,RoA Ann. %,-11.5%,-7.5%,,6.87%,7.64%,13.36%,9.90%,11.06%,10.14%,18.94%,3.70%,,,
3514,Canarys Automations,ROE Ann. %,-37.7%,-16%,,9.47%,11.26%,42.24%,39.24%,30.93%,22.61%,32.85%,5.40%,,,
3515,Canarys Automations,ROCE Ann. %,-24.6%,-13%,,15.73%,16.10%,51.63%,36.69%,25.22%,31.56%,45.42%,10.33%,,,
3516,Canarys Automations,Profitability Ratio,,,,,,,,,,,,,,
3517,Canarys Automations,Liquidity Ratio,,,,,,,,,,,,,,
3518,Canarys Automations,Valuation Ratio,,,,,,,,,,,,,,
3519,Canarys Automations,Total Debt to Total Equity Ann.,,,,0.1,0.1,0.7,0.1,,,,0,,,
3520,City Crops Agro,BVSH Ann.,22.7%,-,,19.4,17.9,11.6,10.5,41.7,,0.1,-132,-130.8,-44.5,30.2
3521,City Crops Agro,RoA Ann. %,14.2%,-,,6.11%,7.04%,8.34%,4.10%,1.69%,"-24,650,000.00%","98,994.11%",-0.12%,-9.37%,-8.03%,1.24%
3522,City Crops Agro,ROE Ann. %,16.7%,-,,7.81%,7.80%,9.80%,4.92%,100.00%,"-24,650,000.00%","98,994.11%",,,,43.79%
3523,City Crops Agro,ROCE Ann. %,17.1%,-,,8.12%,8.83%,11.32%,5.06%,89.12%,,"99,048.91%",-0.27%,-7.23%,-4.50%,13.68%
3524,City Crops Agro,Profitability Ratio,,,,,,,,,,,,,,
3525,City Crops Agro,Liquidity Ratio,,,,,,,,,,,,,,
3526,City Crops Agro,Valuation Ratio,,,,,,,,,,,,,,
3527,City Crops Agro,Total Debt to Total Equity Ann.,,,,,,,,0.1,,,-7.5,-7.5,-21.6,31.3
3528,Kontor Space,BVSH Ann.,123.3%,51.5%,,42.3,35.6,11.6,3.8,2.2,5.3,2.2,,,,
3529,Kontor Space,RoA Ann. %,26.8%,1.2%,,10.68%,6.27%,14.50%,5.24%,-11.52%,10.05%,-26.14%,,,,
3530,Kontor Space,ROE Ann. %,-26.9%,-23.1%,,15.76%,8.84%,40.43%,40.41%,-137.61%,58.52%,-352.25%,,,,
3531,Kontor Space,ROCE Ann. %,-10.5%,7.7%,,15.28%,12.21%,31.62%,21.30%,-10.51%,10.55%,-50.10%,,,,
3532,Kontor Space,Profitability Ratio,,,,,,,,,,,,,,
3533,Kontor Space,Liquidity Ratio,,,,,,,,,,,,,,
3534,Kontor Space,Valuation Ratio,,,,,,,,,,,,,,
3535,Kontor Space,Total Debt to Total Equity Ann.,-58.5%,-38.1%,,0.2,0.2,1.2,2.8,4.5,2.2,6.1,,,,
3536,Vishnusurya Projects,BVSH Ann.,-13.5%,,,64.3,53.4,65.5,99.4,85.2,,,,,,
3537,Vishnusurya Projects,RoA Ann. %,13.7%,,,9.73%,15.98%,13.69%,6.62%,4.20%,,,,,,
3538,Vishnusurya Projects,ROE Ann. %,-1.2%,,,18.58%,20.99%,27.85%,19.29%,11.56%,,,,,,
3539,Vishnusurya Projects,ROCE Ann. %,-21.7%,,,22.36%,29.19%,31.21%,46.52%,13.32%,,,,,,
3540,Vishnusurya Projects,Profitability Ratio,,,,,,,,,,,,,,
3541,Vishnusurya Projects,Liquidity Ratio,,,,,,,,,,,,,,
3542,Vishnusurya Projects,Valuation Ratio,,,,,,,,,,,,,,
3543,Vishnusurya Projects,Total Debt to Total Equity Ann.,-17.8%,,,0.5,0.2,0.6,0.9,0.4,,,,,,
3544,Arabian Petroleum,BVSH Ann.,-14.6%,-36.3%,,53.4,45.1,27.5,85.8,651,507.2,366.6,,,,
3545,Arabian Petroleum,RoA Ann. %,13.8%,2.5%,,8.55%,6.86%,6.35%,5.80%,5.71%,7.54%,4.07%,,,,
3546,Arabian Petroleum,ROE Ann. %,-13.4%,-10.8%,,15.67%,13.86%,22.08%,24.14%,22.08%,27.72%,17.50%,,,,
3547,Arabian Petroleum,ROCE Ann. %,-12.3%,-6.3%,,26.59%,26.04%,36.99%,39.38%,30.11%,36.83%,33.06%,,,,
3548,Arabian Petroleum,Profitability Ratio,,,,,,,,,,,,,,
3549,Arabian Petroleum,Liquidity Ratio,,,,,,,,,,,,,,
3550,Arabian Petroleum,Valuation Ratio,,,,,,,,,,,,,,
3551,Arabian Petroleum,Total Debt to Total Equity Ann.,-33.5%,-20.8%,,0.5,0.7,1.7,1.7,1.7,1.6,1.8,,,,
3552,E Factor Experiences,BVSH Ann.,21.7%,23.9%,,54.1,38.7,17.9,30,21.3,18.5,15.7,28.6,23.7,,
3553,E Factor Experiences,RoA Ann. %,29.1%,32.5%,,13.35%,15.78%,12.06%,6.20%,3.92%,3.27%,2.41%,2.93%,2.56%,,
3554,E Factor Experiences,ROE Ann. %,-0.8%,13.4%,,28.49%,30.48%,40.13%,29.21%,13.16%,15.16%,11.36%,17.16%,11.58%,,
3555,E Factor Experiences,ROCE Ann. %,0.2%,7.3%,,37.57%,41.91%,48.58%,37.35%,17.78%,26.43%,25.31%,23.82%,22.37%,,
3556,E Factor Experiences,Profitability Ratio,,,,,,,,,,,,,,
3557,E Factor Experiences,Liquidity Ratio,,,,,,,,,,,,,,
3558,E Factor Experiences,Valuation Ratio,,,,,,,,,,,,,,
3559,E Factor Experiences,Total Debt to Total Equity Ann.,0%,-16.7%,,0.2,0.1,0.3,0.2,0.4,0.5,0.6,1,0.7,,
3560,Valiant Laboratories,BVSH Ann.,7.1%,,,53.9,54.5,30.9,43.9,84.4,,,,,,
3561,Valiant Laboratories,RoA Ann. %,-,,,-0.54%,0.09%,13.61%,15.12%,28.77%,,,,,,
3562,Valiant Laboratories,ROE Ann. %,-,,,-0.93%,0.13%,28.85%,38.47%,34.53%,,,,,,
3563,Valiant Laboratories,ROCE Ann. %,-,,,-0.39%,-0.22%,23.66%,31.55%,53.97%,,,,,,
3564,Valiant Laboratories,Profitability Ratio,,,,,,,,,,,,,,
3565,Valiant Laboratories,Liquidity Ratio,,,,,,,,,,,,,,
3566,Valiant Laboratories,Valuation Ratio,,,,,,,,,,,,,,
3567,Valiant Laboratories,Total Debt to Total Equity Ann.,-17.8%,,,0.5,0.3,0.6,0.9,,,,,,,
3568,Organic Recycling,BVSH Ann.,-86.8%,-70.1%,,153.5,105.7,48.7,"66,233","65,487.9","63,767.2","63,528","57,298",,,
3569,Organic Recycling,RoA Ann. %,122.1%,109.7%,,8.11%,5.75%,3.06%,0.74%,1.40%,0.20%,-2.39%,-2.69%,,,
3570,Organic Recycling,ROE Ann. %,98.7%,99.2%,,11.61%,9.54%,14.41%,1.48%,2.62%,0.37%,-4.14%,-4.51%,,,
3571,Organic Recycling,ROCE Ann. %,80.1%,-,,9.64%,6.86%,6.69%,1.65%,2.11%,-2.82%,-2.19%,-3.48%,,,
3572,Organic Recycling,Profitability Ratio,,,,,,,,,,,,,,
3573,Organic Recycling,Liquidity Ratio,,,,,,,,,,,,,,
3574,Organic Recycling,Valuation Ratio,,,,,,,,,,,,,,
3575,Organic Recycling,Total Debt to Total Equity Ann.,-20.6%,24.6%,,0.3,0.4,2.8,0.6,0.1,0.1,0.5,0.4,,,
3576,Vinyas Innovative,BVSH Ann.,11.6%,,,116.8,101.9,103,84,82,,,,,,
3577,Vinyas Innovative,RoA Ann. %,135.5%,,,5.88%,4.97%,3.39%,0.45%,0.66%,,,,,,
3578,Vinyas Innovative,ROE Ann. %,60.4%,,,13.21%,11.97%,19.05%,3.20%,4.01%,,,,,,
3579,Vinyas Innovative,ROCE Ann. %,-1.2%,,,24.30%,24.03%,34.47%,25.21%,23.71%,,,,,,
3580,Vinyas Innovative,Profitability Ratio,,,,,,,,,,,,,,
3581,Vinyas Innovative,Liquidity Ratio,,,,,,,,,,,,,,
3582,Vinyas Innovative,Valuation Ratio,,,,,,,,,,,,,,
3583,Vinyas Innovative,Total Debt to Total Equity Ann.,-38.4%,,,0.7,0.8,2.2,3,3.1,,,,,,
3584,Inspire Films,BVSH Ann.,-86.2%,,,21,24.8,"12,370","8,062.9","7,803.7",,,,,,
3585,Inspire Films,RoA Ann. %,-,,,-10.37%,5.57%,9.73%,0.84%,-2.91%,,,,,,
3586,Inspire Films,ROE Ann. %,-,,,-17.84%,7.62%,30.87%,3.21%,-10.63%,,,,,,
3587,Inspire Films,ROCE Ann. %,-,,,-10.23%,12.96%,32.00%,8.27%,-2.30%,,,,,,
3588,Inspire Films,Profitability Ratio,,,,,,,,,,,,,,
3589,Inspire Films,Liquidity Ratio,,,,,,,,,,,,,,
3590,Inspire Films,Valuation Ratio,,,,,,,,,,,,,,
3591,Inspire Films,Total Debt to Total Equity Ann.,0%,,,0.5,0.3,0.6,0.5,1.3,,,,,,
3592,Newjaisa Tech,BVSH Ann.,-32.1%,,,22.1,17.2,258.4,70.7,743.6,,,,,,
3593,Newjaisa Tech,RoA Ann. %,-,,,-1.19%,9.51%,30.58%,32.22%,21.70%,,,,,,
3594,Newjaisa Tech,ROE Ann. %,-,,,-1.45%,11.44%,72.63%,70.78%,98.65%,,,,,,
3595,Newjaisa Tech,ROCE Ann. %,-,,,-0.42%,14.47%,93.37%,116.17%,145.60%,,,,,,
3596,Newjaisa Tech,Profitability Ratio,,,,,,,,,,,,,,
3597,Newjaisa Tech,Liquidity Ratio,,,,,,,,,,,,,,
3598,Newjaisa Tech,Valuation Ratio,,,,,,,,,,,,,,
3599,Newjaisa Tech,Total Debt to Total Equity Ann.,-34.1%,,,0.2,0.1,0.8,0.7,2.2,,,,,,
3600,Updater Services,BVSH Ann.,32.7%,23.9%,,127.5,112.9,61.9,54.6,47.9,43.6,37.5,32.1,25.5,69.4,61.7
3601,Updater Services,RoA Ann. %,1.7%,0.8%,,6.36%,2.88%,3.54%,6.04%,6.30%,6.10%,7.74%,10.76%,10.19%,16.08%,15.15%
3602,Updater Services,ROE Ann. %,-10.1%,-8%,,9.29%,4.67%,9.89%,12.80%,12.18%,14.12%,15.10%,20.41%,17.46%,37.12%,38.46%
3603,Updater Services,ROCE Ann. %,-11.4%,-11.8%,,8.81%,6.50%,11.04%,12.68%,12.99%,16.52%,16.33%,21.54%,25.71%,54.10%,52.93%
3604,Updater Services,Profitability Ratio,,,,,,,,,,,,,,
3605,Updater Services,Liquidity Ratio,,,,,,,,,,,,,,
3606,Updater Services,Valuation Ratio,,,,,,,,,,,,,,
3607,Updater Services,Total Debt to Total Equity Ann.,-20.6%,-24.2%,,0.1,0.1,0.5,0.2,0.1,0.4,0.1,0.1,,0.1,
3608,Mangalam Alloys,BVSH Ann.,,,,58,54.6,42.6,,,,,,,,
3609,Mangalam Alloys,RoA Ann. %,,,,2.90%,2.93%,3.05%,,,,,,,,
3610,Mangalam Alloys,ROE Ann. %,,,,9.32%,8.51%,12.82%,,,,,,,,
3611,Mangalam Alloys,ROCE Ann. %,,,,23.55%,13.81%,20.91%,,,,,,,,
3612,Mangalam Alloys,Profitability Ratio,,,,,,,,,,,,,,
3613,Mangalam Alloys,Liquidity Ratio,,,,,,,,,,,,,,
3614,Mangalam Alloys,Valuation Ratio,,,,,,,,,,,,,,
3615,Mangalam Alloys,Total Debt to Total Equity Ann.,,,,1.2,1.1,1.9,,,,,,,,
3616,Digikore Studios,BVSH Ann.,94.6%,,,,66.3,45.8,13,9,,,,,,
3617,Digikore Studios,RoA Ann. %,322%,,,,16.53%,20.13%,5.63%,0.22%,,,,,,
3618,Digikore Studios,ROE Ann. %,138.2%,,,,22.70%,71.71%,30.32%,1.68%,,,,,,
3619,Digikore Studios,ROCE Ann. %,1.9%,,,,27.72%,86.05%,57.85%,26.23%,,,,,,
3620,Digikore Studios,Profitability Ratio,-,,,,,,,,,,,,,
3621,Digikore Studios,Liquidity Ratio,-,,,,,,,,,,,,,
3622,Digikore Studios,Valuation Ratio,-,,,,,,,,,,,,,
3623,Digikore Studios,Total Debt to Total Equity Ann.,-65.1%,,,,0.2,1.1,2.3,4.7,,,,,,
3624,Manoj Vaibhav Gems N,BVSH Ann.,-19.2%,,,147.1,126.5,88.2,279.3,234.4,,,,,,
3625,Manoj Vaibhav Gems N,RoA Ann. %,11.4%,,,6.70%,5.78%,6.64%,4.85%,2.58%,,,,,,
3626,Manoj Vaibhav Gems N,ROE Ann. %,-4.4%,,,13.97%,13.09%,20.77%,16.00%,9.05%,,,,,,
3627,Manoj Vaibhav Gems N,ROCE Ann. %,-3.6%,,,22.23%,22.46%,29.01%,24.83%,22.10%,,,,,,
3628,Manoj Vaibhav Gems N,Profitability Ratio,,,,,,,,,,,,,,
3629,Manoj Vaibhav Gems N,Liquidity Ratio,,,,,,,,,,,,,,
3630,Manoj Vaibhav Gems N,Valuation Ratio,,,,,,,,,,,,,,
3631,Manoj Vaibhav Gems N,Total Debt to Total Equity Ann.,-34.8%,,,0.5,0.7,1.3,1.8,2,,,,,,
3632,JSW Infrastructure,BVSH Ann.,-56.8%,-36.7%,,46.8,40.1,22.7,579.3,515.4,459.1,512.6,466.1,,,
3633,JSW Infrastructure,RoA Ann. %,36.7%,26.2%,,8.87%,8.35%,7.82%,3.47%,3.52%,2.77%,4.57%,5.00%,,,
3634,JSW Infrastructure,ROE Ann. %,15.7%,15.7%,,15.50%,14.40%,18.52%,10.02%,10.07%,7.47%,9.23%,10.24%,,,
3635,JSW Infrastructure,ROCE Ann. %,10.2%,9.2%,,13.29%,13.72%,16.10%,9.92%,8.52%,8.56%,8.68%,11.25%,,,
3636,JSW Infrastructure,Profitability Ratio,,,,,,,,,,,,,,
3637,JSW Infrastructure,Liquidity Ratio,,,,,,,,,,,,,,
3638,JSW Infrastructure,Valuation Ratio,,,,,,,,,,,,,,
3639,JSW Infrastructure,Total Debt to Total Equity Ann.,-29.1%,-14.6%,,0.5,0.6,1.1,1.4,1.4,1.1,0.7,0.7,,,
3640,Saakshi Medtech,BVSH Ann.,-59.1%,,,,52.9,162.5,"1,133.1",774.6,693.6,,,,,
3641,Saakshi Medtech,RoA Ann. %,31.9%,,,,8.65%,13.27%,14.36%,3.77%,11.96%,,,,,
3642,Saakshi Medtech,ROE Ann. %,5%,,,,12.11%,29.30%,31.64%,10.45%,32.09%,,,,,
3643,Saakshi Medtech,ROCE Ann. %,-1.9%,,,,15.06%,34.49%,37.36%,15.96%,37.42%,,,,,
3644,Saakshi Medtech,Profitability Ratio,,,,,,,,,,,,,,
3645,Saakshi Medtech,Liquidity Ratio,,,,,,,,,,,,,,
3646,Saakshi Medtech,Valuation Ratio,,,,,,,,,,,,,,
3647,Saakshi Medtech,Total Debt to Total Equity Ann.,-43.3%,,,,0.2,0.5,0.6,1.1,1.1,,,,,
3648,Master Components,BVSH Ann.,-39.4%,,,73.7,57.5,35.3,331.6,300.4,,,,,,
3649,Master Components,RoA Ann. %,33.7%,,,15.08%,10.16%,10.27%,6.31%,5.43%,,,,,,
3650,Master Components,ROE Ann. %,32.7%,,,22.01%,11.63%,14.63%,9.42%,8.56%,,,,,,
3651,Master Components,ROCE Ann. %,8%,,,18.39%,15.48%,20.22%,14.59%,12.44%,,,,,,
3652,Master Components,Profitability Ratio,,,,,,,,,,,,,,
3653,Master Components,Liquidity Ratio,,,,,,,,,,,,,,
3654,Master Components,Valuation Ratio,,,,,,,,,,,,,,
3655,Master Components,Total Debt to Total Equity Ann.,-20.6%,,,0.1,-0,0.1,0.2,0.2,,,,,,
3656,Yatra Online,BVSH Ann.,202.9%,-21.2%,,50,44.6,11.8,1.8,44.9,164.6,166.3,143.6,541.4,306.5,
3657,Yatra Online,RoA Ann. %,-,-,,2.76%,-1.70%,-0.55%,-7.20%,-34.63%,-9.67%,-33.63%,-38.41%,-17.62%,-14.66%,
3658,Yatra Online,ROE Ann. %,-,-,,4.66%,-2.70%,-2.20%,-185.93%,-310.82%,-38.64%,-184.27%,-302.62%,-35.70%,-39.64%,
3659,Yatra Online,ROCE Ann. %,-,-,,5.49%,-0.44%,6.80%,-18.93%,-74.94%,-21.00%,-112.86%,-138.79%,-27.01%,-26.04%,
3660,Yatra Online,Profitability Ratio,,,,,,,,,,,,,,
3661,Yatra Online,Liquidity Ratio,,,,,,,,,,,,,,
3662,Yatra Online,Valuation Ratio,,,,,,,,,,,,,,
3663,Yatra Online,Total Debt to Total Equity Ann.,-50%,0%,,0.1,0.1,0.6,0.8,0.2,0.1,0.1,0.4,0,0,
3664,Cellecor Gadgets,BVSH Ann.,-68.1%,,,7.2,42.9,"1,220.2",221.1,7.6,,,,,,
3665,Cellecor Gadgets,RoA Ann. %,0.7%,,,9.21%,8.66%,11.38%,9.02%,-24.20%,,,,,,
3666,Cellecor Gadgets,ROE Ann. %,-41%,,,19.80%,17.89%,57.70%,96.57%,-31.92%,,,,,,
3667,Cellecor Gadgets,ROCE Ann. %,-29.1%,,,34.18%,32.20%,63.75%,95.85%,-31.92%,,,,,,
3668,Cellecor Gadgets,Profitability Ratio,,,,,,,,,,,,,,
3669,Cellecor Gadgets,Liquidity Ratio,,,,,,,,,,,,,,
3670,Cellecor Gadgets,Valuation Ratio,,,,,,,,,,,,,,
3671,Cellecor Gadgets,Total Debt to Total Equity Ann.,10.1%,,,0.8,0.8,1.5,0.6,,,,,,,
3672,Hi-Green Carbon,BVSH Ann.,77.5%,,,34.7,30.2,12.8,6.2,4.2,,,,,,
3673,Hi-Green Carbon,RoA Ann. %,-9.8%,,,7.87%,9.75%,27.15%,10.74%,0.28%,,,,,,
3674,Hi-Green Carbon,ROE Ann. %,-25.7%,,,12.84%,13.60%,50.89%,31.33%,1.18%,,,,,,
3675,Hi-Green Carbon,ROCE Ann. %,-19.8%,,,12.60%,16.84%,60.38%,24.40%,2.78%,,,,,,
3676,Hi-Green Carbon,Profitability Ratio,,,,,,,,,,,,,,
3677,Hi-Green Carbon,Liquidity Ratio,,,,,,,,,,,,,,
3678,Hi-Green Carbon,Valuation Ratio,,,,,,,,,,,,,,
3679,Hi-Green Carbon,Total Debt to Total Equity Ann.,-24.6%,,,0.6,0.3,0.6,1.4,2.2,,,,,,
3680,Marco Cables & Conductors,BVSH Ann.,-62.5%,,,17.2,14.4,48.5,326.4,314.9,,,,,,
3681,Marco Cables & Conductors,RoA Ann. %,123.7%,,,6.27%,3.78%,4.01%,0.56%,0.21%,,,,,,
3682,Marco Cables & Conductors,ROE Ann. %,65.8%,,,16.14%,11.25%,17.98%,3.54%,1.34%,,,,,,
3683,Marco Cables & Conductors,ROCE Ann. %,6.9%,,,32.29%,22.52%,30.86%,26.43%,24.55%,,,,,,
